Timestamp,Institution,Location,Subject Area,Review Date,URL,Rank,Appointment,Last Update,Notes,Number Applied,Mod Flag,Notes Backup,Number Applied
12/13/2022 11:54,Spelman College,Georgia,Ecology & Evolutionary Biology,1/3/2023,https://spelman.peopleadmin.com/postings/4623,Asst Prof,Tenure Track,3/1/2023 8:06,1) any updates? 2) None here 2/8 3) Invited for zoom interview (2/13) 4) invited for campus interview 2/28,3,FALSE,1) any updates? 2) None here 2/8 3) Invited for zoom interview (2/13) 4) invited for campus interview 2/28,3
12/13/2022 11:00,University of Amsterdam,Netherlands,Land Cover & Land Use Dynamics,1/24/2023,https://vacatures.uva.nl/UvA/job/Assistant-or-Associate-Professor-in-Land-Cover-&-Land-Use-Dynamics/760751402/,Asst / Assoc Prof,Tenure Track,3/10/2023 10:19,1) Rejection email 2/15 2) Invited for zoom interview (2/15),2,FALSE,1) Rejection email 2/15 2) Invited for zoom interview (2/15),2
12/13/2022 11:00,University of Amsterdam,Netherlands,Impacts of Climate-related Environmental Change on Ecological Systems,1/31/2023,https://vacatures.uva.nl/UvA/job/Associate-Professor-in-Impacts-of-Climate-related-Environmental-Change-on-Ecological-Systems-%280_8/760750402/,Asst / Assoc Prof,Tenure Track,2/14/2023 14:23,"Updated to Assistant or Associate Professor 2) deadline extended to 1/31, see https://vacatures.uva.nl/UvA/job/Associate-Professor-in-Impacts-of-Climate-related-Environmental-Change-on-Ecological-Systems-(0_8/760750302/)  3) Rejection email received x3",3,FALSE,"Updated to Assistant or Associate Professor 2) deadline extended to 1/31, see https://vacatures.uva.nl/UvA/job/Associate-Professor-in-Impacts-of-Climate-related-Environmental-Change-on-Ecological-Systems-(0_8/760750302/)  3) Rejection email received x3",3
12/13/2022 10:59,University of Amsterdam,Netherlands,Aquatic Ecotoxicology & Water Quality,1/27/2023,https://vacatures.uva.nl/UvA/job/Assistant-Professor-in-Aquatic-Ecotoxicology-and-Water-Quality/760084402/,Asst Prof,Tenure Track,,,,FALSE,,
12/13/2022 10:59,University of Amsterdam,Netherlands,Biological Feedbacks in the Marine Carbon Cycle,1/8/2023,https://vacatures.uva.nl/UvA/job/Associate-Professor-Biological-Feedbacks-in-the-Marine-Carbon-Cycle/760094002/,Assoc Prof,Tenure Track,,,,FALSE,,
12/13/2022 10:58,University of Amsterdam,Netherlands,Carbon Cycle Dynamics in Terrestrial Ecosystems,1/8/2023,https://vacatures.uva.nl/UvA/job/Assistant-Professor-in-Carbon-cycle-dynamics-in-terrestrial-ecosystems/760409202/,Asst Prof,Tenure Track,,,,FALSE,,
12/13/2022 10:58,University of Amsterdam,Netherlands,Geomorphology & Tropical Landscape Evolution,1/8/2023,https://vacatures.uva.nl/UvA/job/Assistant-Professor-in-Geomorphology-and-Tropical-Landscape-Evolution/760409602/,Asst Prof,Tenure Track,,,,FALSE,,
12/13/2022 9:54,University of Helsinki,Finland,Ecological Data Sciences,1/31/2023,"https://jobs.helsinki.fi/job/Helsinki/760648502/																						",Rank Open,Tenure Track,2/24/2023 10:30,"broad search in ecology and evolutionary biology, with a strong quantitative focus on data or modeling 2) rejection email 2/23",2,FALSE,"broad search in ecology and evolutionary biology, with a strong quantitative focus on data or modeling 2) rejection email 2/23",2
12/13/2022 3:05,University of Louisiana Lafayette,Louisiana,Microbology,1/2/2023,https://louisiana.csod.com/ux/ats/careersite/1/home/requisition/2089?c=louisiana,Asst Prof,Tenure Track,12/16/2022 9:54,"including bacteriology, virology and mycology with emphasis on infectious diseases, microbial pathogenesis or host-pathogens. 2/letters upfront 2) Any updates?",1,FALSE,"including bacteriology, virology and mycology with emphasis on infectious diseases, microbial pathogenesis or host-pathogens. 2/letters upfront",1
12/12/2022 18:27,University of Louisiana Lafayette,Louisiana,Wetland Plant Ecology or Ecotoxicology,1/2/2023,https://louisiana.csod.com/ux/ats/careersite/1/home/requisition/2078?c=louisiana,Asst Prof,Tenure Track,2/16/2023 6:05,[updated review date -AP] - Jan. 11 review date. Names upfront for letters. 1) Zoom interview requested (1/18) x2 2) Any news?,3,FALSE,[updated review date -AP] - Jan. 11 review date. Names upfront for letters. 1) Zoom interview requested (1/18) x2 2) Any news?,3
12/12/2022 13:38,University of Illinois at Urbana Champaign,Illinois,Forest Ecology,1/17/2023,https://illinois.csod.com/ux/ats/careersite/1/home/requisition/2367?c=illinois,Asst Prof,Tenure Track,2/21/2023 7:47,"1) zoom interviewed, no news since -- any invites?",1,FALSE,"1) zoom interviewed, no news since -- any invites?",1
12/12/2022 9:32,Earlham College,Indiana,Quantitative Plant Ecology,1/27/2023,https://www.paycomonline.net/v4/ats/web.php/jobs/ViewJobDetails?job=80152&clientkey=E724250F91A1149AB3AC0A2F64E3DA29,Visiting Asst Prof,Fixed Term,3/17/2023 6:45,1) Zoom interview requested (2/08) x3. 2) In-person interview requested (2/18). 2) Offer accepted.,2,FALSE,1) Zoom interview requested (2/08) x3. 2) In-person interview requested (2/18). 2) Offer accepted.,2
12/12/2022 9:25,Drexel University,Pennsylvania,Community / Ecosystem Ecology,1/15/2023,https://jobs.sciencecareers.org/job/637589/assistant-professor-tenure-track-in-ecology/,Asst Prof,Tenure Track,2/26/2023 13:49,"""While area of expertise is open, we are especially interested in candidates working on freshwater or coastal systems, spatial analysis, environmental assessment/remediation, or environmental impacts of land-use and climate change."" 1) Deadline for preference is 12/15! Holy moly... 2) What is even the point of having two deadlines? 3) @1 thanks for pointing that out.  Very strange way of doing things. Also only 1 week from posting to 'priority' consideration.  Internal candidate? Would love someone from SC to comment.  3) On the actual university application page, there is only one deadline mentioned, and it is Feb 28, 2023  AP) Updated Subject Area, link, and Review Date (following the ad). 4) Any updates? 5) none here as of 2/2 x5 6) Letters requested. Heard from a letter writer. x3 6) Zoom interview request 2/10 x3 7) Zoom interview request 8) Any updates? 9) On campus interview invite 2/24 x3",17,FALSE,"""While area of expertise is open, we are especially interested in candidates working on freshwater or coastal systems, spatial analysis, environmental assessment/remediation, or environmental impacts of land-use and climate change."" 1) Deadline for preference is 12/15! Holy moly... 2) What is even the point of having two deadlines? 3) @1 thanks for pointing that out.  Very strange way of doing things. Also only 1 week from posting to 'priority' consideration.  Internal candidate? Would love someone from SC to comment.  3) On the actual university application page, there is only one deadline mentioned, and it is Feb 28, 2023  AP) Updated Subject Area, link, and Review Date (following the ad). 4) Any updates? 5) none here as of 2/2 x5 6) Letters requested. Heard from a letter writer. x3 6) Zoom interview request 2/10 x3 7) Zoom interview request 8) Any updates? 9) On campus interview invite 2/24 x3",17
12/11/2022 6:48,Sacred Heart University,Connecticut,Biology,1/9/2023,https://sacredheart.interviewexchange.com/jobofferdetails.jsp?JOBID=156358&CNTRNO=0&TSTMP=1669905264037,Asst Prof,Tenure Track,3/25/2023 11:58,"This is a separate search from the two other searches the put out in early fall; ""expertise to address research questions related to physiology, development, genetics, ecology, or evolution in model organisms.  The research program should be appropriate to engage undergraduate students majoring in Biology, Coastal and Marine Science, Cellular and Molecular Biology, or Neuroscience.""  1) I applied for the original posting that had this same language, do you mind me asking-- did they hire for this position or is this a revamped listing? 2) They are hiring three positions this year including this one, a TT Ecology position (in progress), and a Microbiology Lab Coordinator. 3) To clarify: are they only interested in researchers working in a model system, and if so, what are they considering ""model"" here? Also, does anyone know if they have a definite start date (i.e. by Aug 2023)? 4) I'd be 90% sure the start date is Aug 2023, no idea whether negotiation for a later date would be acceptable. My best guess is they are looking for someone who is a good teacher for a breadth of different biology courses and they are open to many different types of research so long as it's a good fit for undergraduates. I had an in-person interview there previously and got great vibes from the place (happy colleagues, happy students).  I encourage everyone to apply! 5) Anyone know what the pay is? I found some older listings for positions that are 60-70k-- is that still the range? 6) Any news? 7) No as of 1/19 x2, 8) Rejection email bc didnt match Dept Needs x3 9) That's the problem with these broad searches: they list a variety of subject areas but are clearly only interested in a very specific expertise/experience. It's frustrating that they don't just explicitly state what specific expertise they are looking for... 10) Zoom interview invitation 1/20 x2 11) letters requested (per my references) 2/3 12) did they request letters from the same person that got the interview, or is this different all together? 13) @12 yes, letters requested after zoom interview and on-campus interview invitation on 2/6 14) Any update with this one? 15) officially accepted offer 3/24",5,FALSE,"This is a separate search from the two other searches the put out in early fall; ""expertise to address research questions related to physiology, development, genetics, ecology, or evolution in model organisms.  The research program should be appropriate to engage undergraduate students majoring in Biology, Coastal and Marine Science, Cellular and Molecular Biology, or Neuroscience.""  1) I applied for the original posting that had this same language, do you mind me asking-- did they hire for this position or is this a revamped listing? 2) They are hiring three positions this year including this one, a TT Ecology position (in progress), and a Microbiology Lab Coordinator. 3) To clarify: are they only interested in researchers working in a model system, and if so, what are they considering ""model"" here? Also, does anyone know if they have a definite start date (i.e. by Aug 2023)? 4) I'd be 90% sure the start date is Aug 2023, no idea whether negotiation for a later date would be acceptable. My best guess is they are looking for someone who is a good teacher for a breadth of different biology courses and they are open to many different types of research so long as it's a good fit for undergraduates. I had an in-person interview there previously and got great vibes from the place (happy colleagues, happy students).  I encourage everyone to apply! 5) Anyone know what the pay is? I found some older listings for positions that are 60-70k-- is that still the range? 6) Any news? 7) No as of 1/19 x2, 8) Rejection email bc didnt match Dept Needs x3 9) That's the problem with these broad searches: they list a variety of subject areas but are clearly only interested in a very specific expertise/experience. It's frustrating that they don't just explicitly state what specific expertise they are looking for... 10) Zoom interview invitation 1/20 x2 11) letters requested (per my references) 2/3 12) did they request letters from the same person that got the interview, or is this different all together? 13) @12 yes, letters requested after zoom interview and on-campus interview invitation on 2/6 14) Any update with this one? 15) officially accepted offer 3/24",5
